mics	hemisphere	network	label	t1_gradient1_SalVentAttn	T1map
1103.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_FrOperIns_7	-0.706126496638845	-0.007601623
1170.0	LH	Default	7Networks_LH_Default_PFC_5		
1170.0	LH	Default	7Networks_LH_Default_PFC_5		
1170.0	LH	Default	7Networks_LH_Default_PFC_5		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1175.0	LH	Default	7Networks_LH_Default_PFC_10		
1170.0	LH	Default	7Networks_LH_Default_PFC_5		
1170.0	LH	Default	7Networks_LH_Default_PFC_5		
1170.0	LH	Default	7Networks_LH_Default_PFC_5		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1170.0	LH	Default	7Networks_LH_Default_PFC_5		
1170.0	LH	Default	7Networks_LH_Default_PFC_5		
1170.0	LH	Default	7Networks_LH_Default_PFC_5		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1170.0	LH	Default	7Networks_LH_Default_PFC_5		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1172.0	LH	Default	7Networks_LH_Default_PFC_7		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1136.0	LH	Cont	7Networks_LH_Cont_PFCl_2		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1136.0	LH	Cont	7Networks_LH_Cont_PFCl_2		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1136.0	LH	Cont	7Networks_LH_Cont_PFCl_2		
1135.0	LH	Cont	7Networks_LH_Cont_PFCl_1		
1188.0	LH	Default	7Networks_LH_Default_PFC_23		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1168.0	LH	Default	7Networks_LH_Default_PFC_3		
1168.0	LH	Default	7Networks_LH_Default_PFC_3		
1168.0	LH	Default	7Networks_LH_Default_PFC_3		
1168.0	LH	Default	7Networks_LH_Default_PFC_3		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1171.0	LH	Default	7Networks_LH_Default_PFC_6		
1171.0	LH	Default	7Networks_LH_Default_PFC_6		
1171.0	LH	Default	7Networks_LH_Default_PFC_6		
1171.0	LH	Default	7Networks_LH_Default_PFC_6		
1137.0	LH	Cont	7Networks_LH_Cont_PFCl_3		
1000.0		medial_wall	medial_wall		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1168.0	LH	Default	7Networks_LH_Default_PFC_3		
1168.0	LH	Default	7Networks_LH_Default_PFC_3		
1168.0	LH	Default	7Networks_LH_Default_PFC_3		
1168.0	LH	Default	7Networks_LH_Default_PFC_3		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1171.0	LH	Default	7Networks_LH_Default_PFC_6		
1171.0	LH	Default	7Networks_LH_Default_PFC_6		
1171.0	LH	Default	7Networks_LH_Default_PFC_6		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1000.0		medial_wall	medial_wall		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1169.0	LH	Default	7Networks_LH_Default_PFC_4		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1168.0	LH	Default	7Networks_LH_Default_PFC_3		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1118.0	LH	Limbic	7Networks_LH_Limbic_OFC_5		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1171.0	LH	Default	7Networks_LH_Default_PFC_6		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1138.0	LH	Cont	7Networks_LH_Cont_PFCl_4		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1173.0	LH	Default	7Networks_LH_Default_PFC_8		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1176.0	LH	Default	7Networks_LH_Default_PFC_11		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1180.0	LH	Default	7Networks_LH_Default_PFC_15		
1180.0	LH	Default	7Networks_LH_Default_PFC_15		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1180.0	LH	Default	7Networks_LH_Default_PFC_15		
1180.0	LH	Default	7Networks_LH_Default_PFC_15		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1174.0	LH	Default	7Networks_LH_Default_PFC_9		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1180.0	LH	Default	7Networks_LH_Default_PFC_15		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1180.0	LH	Default	7Networks_LH_Default_PFC_15		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1179.0	LH	Default	7Networks_LH_Default_PFC_14		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1178.0	LH	Default	7Networks_LH_Default_PFC_13		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1183.0	LH	Default	7Networks_LH_Default_PFC_18		
1188.0	LH	Default	7Networks_LH_Default_PFC_23		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.7104702262611335	1.1189569
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	0.11656583407724354	1.0670109
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	0.7582506208254307	1.1760062
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	0.38500675378648763	1.0023797
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.19995732716036405	0.8833975
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-1.2604892823408862	1.027058
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-1.454537401083482	0.552887
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.9347557067062613	0.8157197
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.46671356182513635	1.1533356
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	0.14987196427564636	0.96978366
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	0.6232854952050013	0.91042054
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	0.29824993572686703	0.8527575
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	1.2446419148739083	1.0123175
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1148.0	LH	Cont	7Networks_LH_Cont_PFCmp_1		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1177.0	LH	Default	7Networks_LH_Default_PFC_12		
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.5756390118737402	1.2550745
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-1.1393687504627596	0.8947615
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-1.3036366484843973	0.5022258
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.26979076362399756	0.77618766
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.1777269387296173	1.0872991
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	0.721446924354589	0.91489035
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	0.6266591445624259	0.76937735
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	1.000123056751022	0.977711
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	0.8905296130808658	0.44618046
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	0.776158057809717	0.7660442
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.8506413979560528	0.33109772
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.8768412454208558	1.2631515
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.8417968848947701	0.79090995
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-1.70282657963002	0.6946348
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.20823611547747606	0.69776386
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.24608849768208554	0.84595007
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	0.3407395643593222	0.79558665
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	0.33545774758537344	0.4778145
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	1.142962728791778	0.49092615
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	2.084396966887549	0.42278978
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.7478998964934208	1.0832934
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-1.260439766699033	0.5915746
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-1.6685575961926047	0.69370925
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.9615640124881555	0.57373726
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	0.439237279333245	0.7384955
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	0.6763155768585503	0.32286835
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	0.7375081914093684	0.31481373
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	1.5287367158226697	0.15845126
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-0.5959413709878267	0.7424676
1107.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_1	-1.4310326637766035	0.4141801
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-1.5934126373230575	0.44862717
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-0.0395013832012661	0.35683307
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	0.34248419572902705	0.47737408
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	0.7140105733138916	0.5226119
1110.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_4	0.533781062425073	0.28012896
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-0.2990424925893877	0.6428258
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-1.2142076799352914	0.03919792
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-1.5391197125156557	-0.015652046
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-0.6866479456511357	0.015661832
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	0.30261067810449627	0.42004386
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	0.9946298461831805	0.12550718
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	0.37545913966873773	0.39781082
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-1.031574198865006	0.03763901
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-0.01913853176987055	-0.052631136
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-0.7045043401677218	0.10446255
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	0.4142118570420243	0.48690933
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-0.09046856925654484	0.10832278
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-0.3859754856552135	-0.35768452
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-0.31846355793459324	-0.62746173
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	0.40099736230704447	-0.17931694
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1000.0		medial_wall	medial_wall		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1146.0	LH	Cont	7Networks_LH_Cont_Cing_1		
1198.0	LH	Default	7Networks_LH_Default_pCunPCC_9		
1108.0	LH	SalVentAttn	7Networks_LH_SalVentAttn_Med_2	-0.40700271345795014	-0.7617296
